,CTL,TSB,TSS,Duration,Intensity,SDNN,RMSSD,Feeling,Run EF,Swim hrs,Bike hrs,Run hrs,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,Month Run EF,Week Volume,Month Volume,Year Volume,Month TSS,Year TSS,Week IF,Month IF,Year IF,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,Swim hrs mo,Bike hrs mo,Run hrs mo,HRZone1MinutesMonth,HRZone2MinutesMonth,HRZone3MinutesMonth,HRZone4MinutesMonth,HRZone5MinutesMonth,HRZone6MinutesMonth,HRZone7MinutesMonth,DurationPrev,IntensityPrev,SDNN7,RMSSD2
9/11/2014,52.40917496,3.770048606,86,1.83,0.735,56.50483559,41.61121857,5,0,0,1.31,0.52,0,0,0,0,0,0,0,4.64E-16,1.835714286,0.661785714,1.375589041,27.5,64.65479452,0.591190476,0.229583333,0.332557534,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2.08,0.44,56.50483559,-41.61121857
9/12/2014,52.75247246,1.59906377,67,1.38,0.463333333,56.50483559,41.61121857,5,0,0,0,0.69,0,0,0,0,0,0,0,4.64E-16,1.86,0.711071429,1.375232877,29.89285714,64.61369863,0.589761905,0.246130952,0.333096347,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.83,0.735,56.50483559,-41.61121857
9/13/2014,51.91127709,-3.918248848,17,0.58,0.54,56.50483559,41.61121857,5,0,0,0,0.58,0,0,0,0,0,0,0,4.64E-16,1.867142857,0.731785714,1.373808219,30.5,64.51780822,0.581190476,0.265416667,0.334014155,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.38,0.463333333,56.50483559,-41.61121857
9/14/2014,54.59559231,12.50341519,166,4.76,0.393333333,56.50483559,41.61121857,4,0,0,3.07,1.69,0,0,0,0,0,0,0,4.64E-16,1.88,0.901785714,1.378547945,36.42857143,64.61643836,0.54452381,0.279464286,0.333242466,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.58,0.54,56.50483559,-41.61121857
9/15/2014,53.61691818,-4.55861848,13,0.45,0.27,56.50483559,41.61121857,5,0,0,0.45,0,0,0,0,0,0,0,0,4.64E-16,1.787142857,0.917857143,1.376712329,36.89285714,64.46027397,0.500238095,0.289107143,0.333242466,4,5,5,5,4.75,0,0,0,0,0,0,0,0,0,0,4.76,0.393333333,56.50483559,-41.61121857
9/16/2014,52.59068566,-4.780143236,10,0.24,0.32,56.50483559,41.61121857,5,0,0,0,0.24,0,0,0,0,0,0,0,4.64E-16,1.617142857,0.926428571,1.377369863,37.25,64.48767123,0.451666667,0.300535714,0.334119178,5,4,5,5,4.75,0,0,0,0,0,0,0,0,0,0,0.45,0.27,56.50483559,-41.61121857
9/17/2014,52.1768065,-1.927829856,35,0.8,0.436666667,56.50483559,41.61121857,5,0,0,0.44,0.36,0,0,0,0,0,0,0,4.64E-16,1.434285714,0.955,1.379561644,38.5,64.58356164,0.451190476,0.316130952,0.335315525,5,5,4,5,4.75,0,0,0,0,0,0,0,0,0,0,0.24,0.32,56.50483559,-41.61121857
9/18/2014,51.18445738,-4.622315943,10,1,0,56.50483559,41.61121857,5,0,0,0,1,0,0,0,0,0,0,0,4.64E-16,1.315714286,0.990714286,1.38230137,38.85714286,64.6109589,0.346190476,0.316130952,0.335315525,5,5,5,4,4.75,0,0,0,0,0,0,0,0,0,0,0.8,0.436666667,56.50483559,-41.61121857
9/19/2014,49.98017343,-5.609498514,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,1.118571429,0.990714286,1.38230137,38.85714286,64.6109589,0.28,0.316130952,0.335315525,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,56.50483559,-41.61121857
9/20/2014,50.09828148,0.550141804,55,1.43,0.64,56.50483559,41.61121857,5,0,0,1.21,0.22,0,0,0,0,0,0,0,4.64E-16,1.24,1.041785714,1.385315068,40.82142857,64.73972603,0.294285714,0.338988095,0.33706895,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
9/21/2014,49.50776125,-2.750615712,25,0.67,0.61,56.50483559,41.61121857,4,0,0,0,0.67,0,0,0,0,0,0,0,4.64E-16,0.655714286,1.065714286,1.383260274,41.71428571,64.64931507,0.325238095,0.36077381,0.337822374,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.43,0.64,56.50483559,-41.61121857
9/22/2014,49.30758797,-0.932397773,41,1.14,0.3,56.50483559,41.61121857,5,0,0,1.14,0,0,0,0,0,0,0,0,4.64E-16,0.754285714,1.106428571,1.382684932,43.17857143,64.55890411,0.32952381,0.371488095,0.337616895,4,5,5,5,4.75,0,0,0,0,0,0,0,0,0,0,0.67,0.61,56.50483559,-41.61121857
9/23/2014,49.77091722,2.158166007,69,1.94,0.4,56.50483559,41.61121857,5,0,0,0,1.08,0,0,0,0,0,0,0,4.64E-16,0.997142857,1.175714286,1.386410959,45.64285714,64.70958904,0.340952381,0.38577381,0.338712785,5,4,5,5,4.75,0,0,0,0,0,0,0,0,0,0,1.14,0.3,56.50483559,-41.61121857
9/24/2014,49.28221257,-2.276363475,29,0.99,0.27,56.50483559,41.61121857,5,0,0,0,0.99,0,0,0,0,0,0,0,4.64E-16,1.024285714,1.211071429,1.384657534,46.67857143,64.58082192,0.317142857,0.395416667,0.338822374,5,5,4,5,4.75,0,0,0,0,0,0,0,0,0,0,1.94,0.4,56.50483559,-41.61121857
9/25/2014,50.05200692,3.585666224,82,1.94,0.65,56.50483559,41.61121857,5,0,0,1.49,0.45,0,0,0,0,0,0,0,4.64E-16,1.158571429,1.280357143,1.387452055,49.60714286,64.73150685,0.41,0.418630952,0.339836073,5,5,5,4,4.75,0,0,0,0,0,0,0,0,0,0,0.99,0.27,56.50483559,-41.61121857
9/26/2014,50.28606642,1.090238234,60,1.35,0.443333333,56.50483559,41.61121857,5,0,0,0,0.66,0,0,0,0,0,0,0,4.64E-16,1.351428571,1.328571429,1.388876712,51.75,64.80273973,0.473333333,0.434464286,0.33929726,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.94,0.65,56.50483559,-41.61121857
9/27/2014,53.50271469,14.9829977,187,5.83,0.48,56.50483559,41.61121857,5,0,0,5.35,0.48,0,0,0,0,0,0,0,4.64E-16,1.98,1.536785714,1.400630137,58.42857143,65.15068493,0.45047619,0.451607143,0.339023288,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.35,0.443333333,56.50483559,-41.61121857
9/28/2014,53.86733967,1.698406184,69,1.74,0.315,56.50483559,41.61121857,5,0,0,0,1.74,0,0,0,0,0,0,0,4.64E-16,2.132857143,1.598928571,1.40539726,60.89285714,65.33972603,0.408333333,0.462857143,0.339886301,5,5,5,5,5,1.78E-15,22.71,17.89,0,0,0,0,0,0,0,5.83,0.48,56.50483559,-41.61121857
9/29/2014,53.56459287,-1.410180482,41,1.1,0.203333333,56.50483559,41.61121857,5,0,0,1.1,0,0,0,0,0,0,0,0,4.64E-16,2.127142857,1.6025,1.408410959,61.07142857,65.45205479,0.39452381,0.448690476,0.340443379,5,5,5,5,5,1.78E-15,22.81,17.89,0,0,0,0,0,0,0,1.74,0.315,56.50483559,-41.61121857
9/30/2014,54.96300776,6.513751343,113,3.04,0.616666667,56.50483559,41.61121857,5,0,0,1.23,1.12,0,0,0,0,0,0,0,4.64E-16,2.284285714,1.653928571,1.415150685,63.03571429,65.72328767,0.42547619,0.448571429,0.342132877,5,5,5,5,5,1.78E-15,24.04,18.01,0,0,0,0,0,0,0,1.1,0.203333333,56.50483559,-41.61121857
10/1/2014,54.35214197,-2.845384339,29,0.78,0.305,56.50483559,41.61121857,5,0,0,0,0.78,0,0,0,0,0,0,0,4.64E-16,2.254285714,1.614642857,1.413671233,61.17857143,65.62191781,0.43047619,0.44375,0.341968493,5,5,5,5,5,1.78E-15,22.92,18.03,0,0,0,0,0,0,0,3.04,0.616666667,56.50483559,-41.61121857
10/2/2014,53.47330907,-4.093562688,17,0.44,0.62,56.50483559,41.61121857,5,0,0,0,0.44,0,0,0,0,0,0,0,4.64E-16,2.04,1.5875,1.41139726,60.10714286,65.40821918,0.426190476,0.443392857,0.341393151,5,5,5,5,5,1.78E-15,22.26,17.93,0,0,0,0,0,0,0,0.78,0.305,56.50483559,-41.61121857
10/3/2014,53.93273918,2.140004004,73,1.48,0.466666667,56.50483559,41.61121857,5,0,0,0,0.67,0,0,0,0,0,0,0,4.64E-16,2.058571429,1.597142857,1.411315068,60.53571429,65.43561644,0.42952381,0.443154762,0.342041553,5,5,5,5,5,1.78E-15,22.26,17.99,0,0,0,0,0,0,0,0.44,0.62,56.50483559,-41.61121857
10/4/2014,53.11083074,-3.828411173,19,0.44,0.66,56.50483559,41.61121857,5,0,0,0,0.44,0,0,0,0,0,0,0,4.64E-16,1.288571429,1.593928571,1.41090411,60.53571429,65.39452055,0.455238095,0.445297619,0.341877169,5,5,5,5,5,1.78E-15,22.26,17.9,0,0,0,0,0,0,0,1.48,0.466666667,56.50483559,-41.61121857
10/5/2014,53.53173272,1.960541803,71,1.79,0.63,56.50483559,41.61121857,5,0,0,0,1.79,0,0,0,0,0,0,0,4.64E-16,1.295714286,1.491071429,1.413260274,56.21428571,65.4739726,0.500238095,0.444583333,0.342945662,5,5,5,5,5,1.78E-15,19.19,18.09,0,0,0,0,0,0,0,0.44,0.66,56.50483559,-41.61121857
10/6/2014,53.35452375,-0.825431111,46,1.42,0.57,56.50483559,41.61121857,4,0,0,1.42,0,0,0,0,0,0,0,0,4.64E-16,1.341428571,1.5025,1.409863014,56.53571429,65.30958904,0.552619048,0.44422619,0.343226484,5,5,5,5,5,1.78E-15,19.51,18.09,0,0,0,0,0,0,0,1.79,0.63,56.50483559,-41.61121857
10/7/2014,54.71082458,6.317586039,111,2.99,0.62,56.50483559,41.61121857,4,0,0,1.14,1.16,0,0,0,0,0,0,0,4.64E-16,1.334285714,1.558214286,1.416273973,58.25,65.49315068,0.553095238,0.442797619,0.342788128,4,5,5,5,4.75,1.78E-15,20.65,18.55,0,0,0,0,0,0,0,1.42,0.57,56.50483559,-41.61121857
10/8/2014,54.50587357,-0.954652253,46,0.91,0.71,56.50483559,41.61121857,6,0,0,0,0.91,0,0,0,0,0,0,0,4.64E-16,1.352857143,1.516428571,1.417178082,56.67857143,65.58082192,0.610952381,0.452440476,0.344733333,4,4,5,5,4.5,1.78E-15,19.35,18.68,0,0,0,0,0,0,0,2.99,0.62,56.50483559,-41.61121857
10/9/2014,53.76459351,-3.452847994,23,0.51,0.335,56.50483559,41.61121857,5,0,0,0,0.51,0,0,0,0,0,0,0,4.64E-16,1.362857143,1.469285714,1.413041096,54.42857143,65.3260274,0.570238095,0.438154762,0.344281279,6,4,4,5,4.75,1.78E-15,18.04,18.67,0,0,0,0,0,0,0,0.91,0.71,56.50483559,-41.61121857
10/10/2014,54.31128343,2.546456188,77,1.46,0.725,56.50483559,41.61121857,5,0,0,0,0.69,0,0,0,0,0,0,0,4.64E-16,1.36,1.472142857,1.414438356,54.78571429,65.43013699,0.607142857,0.4475,0.345336073,5,6,4,4,4.75,1.78E-15,18.04,18.67,0,0,0,0,0,0,0,0.51,0.335,56.50483559,-41.61121857
10/11/2014,53.55105343,-3.541115911,22,0.51,0.33,56.50483559,41.61121857,5,0,0,0,0.51,0,0,0,0,0,0,0,4.64E-16,1.37,1.469642857,1.414246575,54.96428571,65.40821918,0.56,0.44,0.345486758,5,5,6,4,5,1.78E-15,18.04,18.6,0,0,0,0,0,0,0,1.46,0.725,56.50483559,-41.61121857
10/12/2014,54.26746579,3.337015362,84,1.87,0.67,56.50483559,41.61121857,5,0,0,0,1.87,0,0,0,0,0,0,0,4.64E-16,1.381428571,1.366428571,1.413123288,52.03571429,65.37808219,0.565714286,0.449880952,0.345852055,5,5,5,6,5.25,1.78E-15,14.97,18.78,0,0,0,0,0,0,0,0.51,0.33,56.50483559,-41.61121857
10/13/2014,52.99064385,-5.947377081,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,4.64E-16,1.178571429,1.350357143,1.403369863,51.57142857,64.95616438,0.484285714,0.440238095,0.344427397,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.87,0.67,56.50483559,-41.61121857
10/14/2014,51.74386337,-5.80744533,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.751428571,1.341785714,1.399287671,51.21428571,64.73150685,0.395714286,0.428809524,0.343678539,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
10/15/2014,52.33809767,2.767915655,77,1.3,0.77,56.50483559,41.61121857,5,0,0,0,1.3,0,0,0,0,0,0,0,4.64E-16,0.807142857,1.359642857,1.398575342,52.71428571,64.71506849,0.404285714,0.440714286,0.344308676,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
10/16/2014,51.69487834,-2.99608565,25,0.53,0.69,56.50483559,41.61121857,5,0,0,0,0.53,0,0,0,0,0,0,0,4.64E-16,0.81,1.342857143,1.396328767,53.25,64.55342466,0.455,0.465357143,0.345075799,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1.3,0.77,56.50483559,-41.61121857
10/17/2014,50.47858505,-5.665437481,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.601428571,1.342857143,1.392465753,53.25,64.37808219,0.351428571,0.465357143,0.344116895,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.53,0.69,56.50483559,-41.61121857
10/18/2014,49.87911691,-2.79229462,25,0.54,0.68,56.50483559,41.61121857,5,0,0,0,0.54,0,0,0,0,0,0,0,4.64E-16,0.605714286,1.311071429,1.386082192,52.17857143,64.09863014,0.401428571,0.466785714,0.344217352,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
10/19/2014,48.70554542,-5.46644131,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.338571429,1.287142857,1.382657534,51.28571429,63.93424658,0.305714286,0.445,0.34356895,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.54,0.68,56.50483559,-41.61121857
10/20/2014,47.55958609,-5.337825166,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.338571429,1.246428571,1.381753425,49.82142857,63.91232877,0.305714286,0.434285714,0.34356895,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
10/21/2014,49.09928865,7.171862777,113,3.52,0.586666667,56.50483559,41.61121857,5,0,0,1.33,1.5,0,0,0,0,0,0,0,4.64E-16,0.841428571,1.302857143,1.39139726,51.39285714,64.22191781,0.38952381,0.440952381,0.345176256,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
10/22/2014,49.92044352,3.824901122,84,2.1,0.436666667,56.50483559,41.61121857,5,0,0,1.44,0.66,0,0,0,0,0,0,0,4.64E-16,0.955714286,1.3425,1.397150685,53.35714286,64.45205479,0.341904762,0.446904762,0.346372603,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,3.52,0.586666667,56.50483559,-41.61121857
10/23/2014,51.31048584,6.474752323,109,2.86,0.33,56.50483559,41.61121857,2,0,0,1.44,0.42,0,0,0,0,0,0,0,4.64E-16,1.288571429,1.375357143,1.404986301,54.32142857,64.75068493,0.29047619,0.43547619,0.347276712,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2.1,0.436666667,56.50483559,-41.61121857
10/24/2014,50.78555774,-2.445090631,29,0.65,0.223333333,56.50483559,41.61121857,4,0,0,0,0.65,0,0,0,0,0,0,0,4.64E-16,1.381428571,1.350357143,1.406767123,53.21428571,64.83013699,0.322380952,0.427619048,0.347888584,2,5,5,5,4.25,0,0,0,0,0,0,0,0,0,0,2.86,0.33,56.50483559,-41.61121857
10/25/2014,49.92005561,-4.031468576,14,0.46,0.275,56.50483559,41.61121857,1,0,0,0,0.46,0,0,0,0,0,0,0,4.64E-16,1.37,1.158571429,1.405835616,47.03571429,64.77808219,0.26452381,0.420297619,0.346970776,4,2,5,5,4,0,0,0,0,0,0,0,0,0,0,0.65,0.223333333,56.50483559,-41.61121857
10/26/2014,51.61597513,7.899514065,122,1.91,0.4,56.50483559,41.61121857,4,0,0,0,1.91,0,0,0,0,0,0,0,4.64E-16,1.642857143,1.164642857,1.40309589,48.92857143,64.77260274,0.321666667,0.423333333,0.347148858,1,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0.46,0.275,56.50483559,-41.61121857
10/27/2014,50.40153829,-5.656790179,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,1.642857143,1.125357143,1.399780822,47.46428571,64.59726027,0.321666667,0.416071429,0.34613516,4,1,4,2,2.75,0,0,0,0,0,0,0,0,0,0,1.91,0.4,56.50483559,-41.61121857
10/28/2014,52.01554439,7.517965194,119,3.85,0.56,56.50483559,41.61121857,4,0,0,1.43,1.5,0,0,0,0,0,0,0,4.64E-16,1.69,1.154285714,1.409424658,47.67857143,64.90136986,0.317857143,0.414047619,0.347669406,5,4,1,4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
10/29/2014,52.72102806,3.286110038,82,2.18,0.413333333,56.50483559,41.61121857,5,0,0,1.28,0.9,0,0,0,0,0,0,0,4.64E-16,1.701428571,1.204285714,1.411369863,49.57142857,64.95616438,0.31452381,0.417916667,0.348162557,4,5,4,1,3.5,0,0,0,0,0,0,0,0,0,0,3.85,0.56,56.50483559,-41.61121857
10/30/2014,54.30398879,7.373357314,120,2.96,0.4825,56.50483559,41.61121857,5,0,0,1.64,0.47,0,0,0,0,0,0,0,4.64E-16,1.715714286,1.294285714,1.416027397,53.25,65.08493151,0.336309524,0.413005952,0.348415982,5,4,5,4,4.5,0,0,0,0,0,0,0,0,0,0,2.18,0.413333333,56.50483559,-41.61121857
10/31/2014,53.92038344,-1.786815874,38,0.9,0.325,56.50483559,41.61121857,4,0,0,0,0.9,0,0,0,0,0,0,0,4.64E-16,1.751428571,1.273571429,1.418493151,52,65.1890411,0.350833333,0.407946429,0.349306393,5,5,4,5,4.75,0,0,0,0,0,0,0,0,0,0,2.96,0.4825,56.50483559,-41.61121857
11/1/2014,53.21640728,-3.279088126,24,0.43,0.75,56.50483559,41.61121857,3,0,0,0,0.43,0,0,0,0,0,0,0,4.64E-16,1.747142857,1.273214286,1.417452055,52.17857143,65.16164384,0.418690476,0.411160714,0.350703653,4,5,5,4,4.5,0,0,0,0,0,0,0,0,0,0,0.9,0.325,56.50483559,-41.61121857
11/2/2014,54.6465427,6.661504108,114,2.47,0.34,56.50483559,41.61121857,5,0,0,0,2.47,0,0,0,0,0,0,0,4.64E-16,1.827142857,1.2975,1.41890411,53.71428571,65.21369863,0.410119048,0.400803571,0.349735616,3,4,5,5,4.25,0,0,0,0,0,0,0,0,0,0,0.43,0.75,56.50483559,-41.61121857
11/3/2014,53.36080172,-5.988921555,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,1.827142857,1.246785714,1.415342466,52.07142857,65.01643836,0.410119048,0.380446429,0.347817808,5,3,4,5,4.25,0,0,0,0,0,0,0,0,0,0,2.47,0.34,56.50483559,-41.61121857
11/4/2014,54.81106809,6.755273162,115,3.9,0.546666667,56.50483559,41.61121857,3,0,0,1.5,1.5,0,0,0,0,0,0,0,4.64E-16,1.834285714,1.279285714,1.424438356,52.21428571,65.29315068,0.408214286,0.377827381,0.349315525,5,5,3,4,4.25,0,0,0,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/5/2014,55.07432478,1.22623742,66,2.52,0.35,56.50483559,41.61121857,5,0,0,1.63,0.89,0,0,0,0,0,0,0,4.64E-16,1.882857143,1.336785714,1.428931507,52.92857143,65.36986301,0.399166667,0.364970238,0.349342922,3,5,5,3,4,0,0,0,0,0,0,0,0,0,0,3.9,0.546666667,56.50483559,-41.61121857
11/6/2014,56.60191641,7.115450614,120,2.95,0.31,56.50483559,41.61121857,2,0,0,1.4,0.55,0,0,0,0,0,0,0,4.64E-16,1.881428571,1.423928571,1.429424658,56.39285714,65.35890411,0.37452381,0.364077381,0.348842922,5,3,5,5,4.5,0,0,0,0,0,0,0,0,0,0,2.52,0.35,56.50483559,-41.61121857
11/7/2014,55.97601819,-2.915404759,30,0.89,0.29,56.50483559,41.61121857,5,0,0,0,0.89,0,0,0,0,0,0,0,4.64E-16,1.88,1.403571429,1.429561644,54.71428571,65.3369863,0.36952381,0.348541667,0.348961644,2,5,3,5,3.75,0,0,0,0,0,0,0,0,0,0,2.95,0.31,56.50483559,-41.61121857
11/8/2014,57.71767763,8.112568488,130,2.98,0.33,56.50483559,41.61121857,5,0,0,2.98,0,0,0,0,0,0,0,0,4.64E-16,2.244285714,1.491785714,1.434219178,58.57142857,65.49589041,0.30952381,0.348541667,0.348578082,5,2,5,3,3.75,0,0,0,0,0,0,0,0,0,0,0.89,0.29,56.50483559,-41.61121857
11/9/2014,59.70069852,9.236818878,142,2.66,0.243333333,56.50483559,41.61121857,5,0,0,0,2.66,0,0,0,0,0,0,0,4.64E-16,2.271428571,1.52,1.434082192,60.64285714,65.55890411,0.295714286,0.333303571,0.34800274,5,5,2,5,4.25,0,0,0,0,0,0,0,0,0,0,2.98,0.33,56.50483559,-41.61121857
11/10/2014,58.29604178,-6.542825631,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,2.271428571,1.52,1.43030137,60.64285714,65.36438356,0.295714286,0.333303571,0.34700274,5,5,5,2,4.25,1.78E-15,16.07,21.13,0,0,0,0,0,0,0,2.66,0.243333333,56.50483559,-41.61121857
11/11/2014,56.92443424,-6.38888398,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,1.714285714,1.52,1.42939726,60.64285714,65.34246575,0.217619048,0.333303571,0.34700274,5,5,5,5,5,1.78E-15,16.07,21.13,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/12/2014,55.58509831,-6.238564316,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,1.354285714,1.473571429,1.427041096,57.89285714,65.22739726,0.167619048,0.305803571,0.345947945,5,5,5,5,5,1.78E-15,16.07,19.83,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/13/2014,54.65372772,-4.338280829,16,1,0.133333333,56.50483559,41.61121857,5,0,0,0,1,0,0,0,0,0,0,0,4.64E-16,1.075714286,1.490357143,1.425342466,57.57142857,65.06849315,0.142380952,0.285922619,0.344977626,5,5,5,5,5,1.78E-15,16.07,20.3,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/14/2014,53.36781768,-5.989708989,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.948571429,1.490357143,1.422547945,57.57142857,64.92054795,0.100952381,0.285922619,0.344443379,5,5,5,5,5,1.78E-15,16.07,20.3,0,0,0,0,0,0,0,1,0.133333333,56.50483559,-41.61121857
11/15/2014,52.11216295,-5.848781239,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.522857143,1.471071429,1.417616438,56.67857143,64.64657534,0.053809524,0.261636905,0.343415982,5,5,5,5,5,1.78E-15,16.07,19.76,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/16/2014,50.88605165,-5.711169281,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.142857143,1.471071429,1.407041096,56.67857143,64.11780822,0.019047619,0.261636905,0.342215982,5,5,5,5,5,1.78E-15,16.07,19.76,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/17/2014,49.68878868,-5.576795101,0,0,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,0.142857143,1.471071429,1.402712329,56.67857143,63.83835616,0.019047619,0.261636905,0.341092694,5,5,5,5,5,1.78E-15,16.07,19.76,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/18/2014,50.84899831,5.404202385,99,3.71,0.343333333,56.50483559,41.61121857,4,0,0,1.21,1.5,0,0,0,0,0,0,0,4.64E-16,0.672857143,1.477857143,1.411972603,56.17857143,64.08767123,0.068095238,0.252946429,0.342033333,5,5,5,5,5,1.78E-15,15.95,19.76,0,0,0,0,0,0,0,0,0,56.50483559,-41.61121857
11/19/2014,51.74662703,4.181112749,89,1.54,0.77,56.50483559,41.61121857,5,0,0,0.52,1.02,0,0,0,0,0,0,0,4.64E-16,0.892857143,1.457857143,1.413917808,56.35714286,64.22739726,0.178095238,0.26485119,0.344142922,4,5,5,5,4.75,1.78E-15,15.03,20.12,0,0,0,0,0,0,0,3.71,0.343333333,56.50483559,-41.61121857
11/20/2014,52.62313607,4.082738218,89,1.98,0.33,56.50483559,41.61121857,5,0,0,1.3,0.68,0,0,0,0,0,0,0,4.64E-16,1.032857143,1.426428571,1.414767123,55.64285714,64.24383562,0.206190476,0.26485119,0.344389498,5,4,5,5,4.75,1.78E-15,14.89,20.38,0,0,0,0,0,0,0,1.54,0.77,56.50483559,-41.61121857
11/21/2014,52.06732352,-2.58894894,29,1,0,56.50483559,41.61121857,5,0,0,0,0,0,0,0,0,0,0,0,4.64E-16,1.175714286,1.438928571,1.41660274,55.64285714,64.30136986,0.206190476,0.256875,0.344389498,5,5,4,5,4.75,1.78E-15,14.89,19.73,0,0,0,0,0,0,0,1.98,0.33,56.50483559,-41.61121857
11/22/2014,55.2185335,14.67818921,186,3.3,0.78,56.50483559,41.61121857,4,0,0,2.63,0.67,0,0,0,0,0,0,0,4.64E-16,1.647142857,1.540357143,1.420109589,61.78571429,64.58630137,0.317619048,0.274910714,0.345348402,5,5,5,4,4.75,1.78E-15,17.52,19.94,0,0,0,0,0,0,0,1,0,56.50483559,-41.61121857
11/23/2014,56.36627913,5.346145645,104,2.06,0.71,56.50483559,41.61121857,5,0,0,0,2.06,0,0,0,0,0,0,0,4.64E-16,1.941428571,1.545714286,1.41660274,61.14285714,64.45205479,0.419047619,0.285982143,0.346548402,4,5,5,5,4.75,1.78E-15,17.52,20.09,0,0,0,0,0,0,0,3.3,0.78,56.50483559,-41.61121857
11/24/2014,55.60475517,-3.547143098,24,1.5,0.2,56.50483559,41.61121857,5,0,0,0,1.5,0,0,0,0,0,0,0,4.64E-16,2.155714286,1.599285714,1.417917808,62,64.10684932,0.447619048,0.293125,0.345219635,5,4,5,5,4.75,1.78E-15,17.52,21.59,0,0,0,0,0,0,0,2.06,0.71,56.50483559,-41.61121857
11/25/2014,56.79047028,5.523005723,106,1.96,0.545,56.50483559,41.61121857,5,0,0,1.12,0.47,0,0,0,0,0,0,0,4.64E-16,1.905714286,1.531785714,1.423287671,61.53571429,64.39726027,0.476428571,0.292589286,0.346712785,5,5,4,5,4.75,1.78E-15,17.21,20.56,0,0,0,0,0,0,0,1.5,0.2,56.50483559,-41.61121857
11/26/2014,56.8659851,0.351744516,60,1.14,0.36,56.50483559,41.61121857,5,0,0,0,0.77,7,6,4,1,0,0,0,4.64E-16,1.848571429,1.494642857,1.426410959,60.75,64.56164384,0.417857143,0.290684524,0.347699087,5,5,5,4,4.75,1.78E-15,15.93,20.43,7,6,4,1,0,0,0,1.96,0.545,56.50483559,-41.61121857
